Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ
2009-05-12,24.62999916,18.11000061,22.29333305,34.86000061,35.93999863,43.68000031,37.34999847,6.965000153,20.69499969,10.59000015,21.22500038,56.31000137,10.17500019,18.17000008,19.51000023,30.46999931,8.946666718,12.97999954,8.470000267,9.694999695,32.02999878
2009-05-13,24.71999931,17.37000084,21.79000092,33.06999969,35.04000092,43.25999832,36.97999954,6.798333168,20.06999969,10.02999973,20.33499908,53.66999817,9.9375,17.5,18.18000031,29.20999908,8.406666756,12.73999977,8.199999809,9.524999619,29.93000031
2009-05-14,24.63999939,17.62000084,21.83666611,33.15000153,35.65999985,43.38000107,37.18999863,6.858333111,20.26000023,10.19999981,20.54000092,54.40999985,10.07250023,17.67000008,18.70999908,29.97999954,8.833333015,12.85000038,8.149999619,9.770000458,30.63999939
2009-05-15,24.80999947,17.64999962,21.78000069,32.29000092,36.02000046,42.90000153,36.52999878,6.818333149,20.10499954,10.07999992,20.45000076,54.83000183,10.07999992,17.52000046,18.29999924,29.56999969,8.649999619,12.85999966,8.260000229,9.590000153,29.61000061
2009-05-18,24.68000031,18.15999985,22.04000092,34.15999985,36.61999893,43.70999908,37.09999847,6.869999886,20.66500092,10.77000046,21.13500023,56.45999908,10.34500027,17.85000038,19.51000023,31.60000038,9.193332672,12.98999977,8.460000038,9.850000381,31.98999977
2009-05-19,24.54999924,18.37000084,22.01333237,34.27000046,36.77000046,43.45000076,37.04999924,6.849999905,20.72500038,10.59000015,21.18000031,56.36000061,10.42749977,17.80999947,18.96999931,31.38999939,9.119999886,13.02000046,8.569999695,10.02499962,31.37999916
2009-05-20,24.25,18.26000023,22.12333298,34.90000153,36.59000015,43.61999893,37.38999939,6.846666813,20.76000023,10.27000046,21.18000031,56.38000107,10.35000038,17.79999924,18.37999916,30.70999908,8.979999542,12.94999981,8.5,10.14999962,31.12999916
2009-05-21,24.09000015,18.01000023,21.81999969,33.38999939,36.18999863,42.95000076,36.61999893,6.723332882,20.28000069,10.01000023,20.52000046,54.22000122,10.20250034,17.29000092,18.11000061,30.79999924,8.930000305,12.85999966,8.390000343,9.904999733,31.21999931
2009-05-22,23.92000008,17.84000015,21.82666779,33.59000015,36.09999847,43.00999832,36.11000061,6.735000134,20.26499939,9.920000076,20.5,54.00999832,10.13249969,17,17.88999939,30.92000008,8.869999886,12.90999985,8.369999886,9.984999657,30.45000076
2009-05-26,23.96999931,18.37000084,22.35666656,34.72000122,37.02000046,43.65000153,37.08000183,6.898333073,20.87999916,10.35999966,21.16500092,56.15000153,10.50500011,17.79999924,18.44000053,32.06000137,9.130000114,13.13000011,8.640000343,10.25,32.25999832
2009-05-27,24.04999924,18.12000084,22.15333366,34.43999863,36.59999847,43.25999832,36.93999863,6.823332787,20.63500023,10.06999969,20.69499969,54.70000076,10.42749977,17.54000092,17.79999924,31.10000038,8.756667137,12.98999977,8.479999542,10.31499958,31.09000015
2009-05-28,24.06999969,18.42000008,22.29333305,35.81999969,37.08000183,43.27999878,37.29000092,6.820000172,20.95000076,9.770000458,20.86000061,55.31000137,10.57999992,17.73999977,18.29999924,32.22999954,8.926667213,12.97999954,8.470000267,10.54500008,31.52000046
2009-05-29,23.72999954,18.79999924,22.54333305,36.58000183,37.45999908,44.06000137,37.45999908,6.956666946,20.98999977,9.949999809,21.22999954,57.54000092,10.67249966,17.84000015,18.86000061,32.97000122,9.246666908,13.15999985,8.479999542,10.55000019,32.56000137
2009-06-01,23.67000008,19.34000015,22.70666695,38.41999817,38.50999832,44.36000061,38.52000046,7.103332996,21.93000031,10.25,22.19499969,60,11.03999996,18.07999992,18.64999962,33.40000153,9.34666729,13.35999966,8.789999962,11.08500004,34.22999954
2009-06-02,23.45000076,19.32999992,23.10000038,38.27999878,38.77999878,45.02000046,38.84999847,7.31666708,22.10000038,10.43999958,22.30500031,60.84000015,10.98499966,18.17000008,18.29999924,33.90999985,9.506667137,13.56000042,8.989999771,10.73999977,33.52000046
2009-06-03,23.79999924,19.15999985,23.42666626,36.34999847,38.56000137,44.63999939,38.18999863,7.260000229,21.75499916,10.07999992,21.86000061,59.40999985,10.92500019,17.89999962,18.04999924,33.63000107,9.266667366,13.47000027,8.75,10.67500019,33.45999908
