Date,BIL,TIP,IEI,IEF,TLH,TLT,SHY
2019-06-27,87.49882507324219,100.43965911865234,119.42903900146484,103.60852813720703,130.3230438232422,122.85681915283203,80.85091400146484
2019-06-28,87.50838470458984,100.47445678710938,119.45753479003906,103.65560913085938,130.2593536376953,122.77363586425781,80.85091400146484
2019-07-01,87.50360107421875,100.26632690429688,119.35570526123047,103.52542877197266,130.0833282470703,122.48648071289062,80.79930114746094
2019-07-02,87.51317596435547,100.31878662109375,119.56507110595703,103.89348602294922,130.77645874023438,123.4312515258789,80.8470687866211
2019-07-03,87.5418930053711,100.5811767578125,119.63165283203125,104.09170532226562,131.2323760986328,124.3111801147461,80.86618041992188
2019-07-05,87.53231048583984,100.27507019042969,119.13690185546875,103.43099212646484,130.05596923828125,122.6624755859375,80.70376586914062
2019-07-08,87.53231048583984,100.29254150390625,119.01319885253906,103.32720947265625,130.06504821777344,122.82921600341797,80.66553497314453
2019-07-09,87.5418930053711,100.39749908447266,118.90853881835938,103.26115417480469,129.973876953125,122.7828598022461,80.63688659667969
2019-07-10,87.55144500732422,100.57242584228516,119.17493438720703,103.31776428222656,129.7185821533203,122.10672760009766,80.78022003173828
2019-07-11,87.57058715820312,100.25756072998047,118.88948059082031,102.80813598632812,128.63330078125,120.4765625,80.74197387695312
2019-07-12,87.58014678955078,100.4324722290039,118.96562194824219,102.92137908935547,128.788330078125,120.61549377441406,80.75153350830078
2019-07-15,87.58014678955078,100.68611145019531,119.09883117675781,103.13843536376953,129.326416015625,121.31021881103516,80.7706069946289
2019-07-16,87.58972930908203,100.51991271972656,118.91805267333984,102.91192626953125,128.9342041015625,120.94892883300781,80.74197387695312
2019-07-17,87.58972930908203,100.72985076904297,119.25108337402344,103.39325714111328,129.87353515625,122.25494384765625,80.81839752197266
2019-07-18,87.61842346191406,100.93976593017578,119.52701568603516,103.6480941772461,130.09243774414062,122.26419830322266,80.91394805908203
2019-07-19,87.61842346191406,100.78234100341797,119.30815124511719,103.45932006835938,129.8826446533203,121.97705078125,80.82796478271484
2019-07-22,87.61842346191406,100.80858612060547,119.35570526123047,103.50651550292969,129.96478271484375,122.20860290527344,80.83750915527344
2019-07-23,87.6088638305664,100.78234100341797,119.2415542602539,103.33662414550781,129.57257080078125,121.54175567626953,80.81839752197266
2019-07-24,87.62798309326172,100.80858612060547,119.30815124511719,103.4876708984375,129.95558166503906,122.06969451904297,80.83750915527344
2019-07-25,87.64714813232422,100.64239501953125,119.14639282226562,103.30833435058594,129.53614807128906,121.48617553710938,80.78971862792969
2019-07-26,87.63758087158203,100.57242584228516,119.14639282226562,103.28944396972656,129.6637725830078,121.77332305908203,80.79930114746094
2019-07-29,87.65669250488281,100.48497009277344,119.19392395019531,103.3838119506836,129.7914581298828,121.81034851074219,80.79930114746094
2019-07-30,87.65669250488281,100.6336441040039,119.2225112915039,103.43099212646484,129.95558166503906,122.10672760009766,80.8088607788086
2019-07-31,87.6662826538086,100.79107666015625,119.27009582519531,103.6953125,130.65786743164062,123.08851623535156,80.79930114746094
2019-08-01,87.69023895263672,101.15925598144531,120.14607238769531,104.87145233154297,132.50357055664062,125.53314208984375,81.02899169921875
2019-08-02,87.69023895263672,101.22942352294922,120.24137115478516,105.08890533447266,133.1707000732422,126.69319915771484,81.04814147949219
2019-08-05,87.68064880371094,101.58008575439453,120.8895034790039,105.99656677246094,134.82455444335938,128.88356018066406,81.21086883544922
2019-08-06,87.69023895263672,101.95706176757812,120.98483276367188,106.1667709350586,135.45506286621094,129.9136962890625,81.24911499023438
2019-08-07,87.70941162109375,102.00965118408203,120.97528839111328,106.1667709350586,135.436767578125,129.96011352539062,81.25870513916016
2019-08-08,87.718994140625,102.27265930175781,120.94672393798828,106.17619323730469,135.5464324951172,130.23851013183594,81.22997283935547
2019-08-09,87.70941162109375,102.1674575805664,120.78463745117188,106.01546478271484,135.26315307617188,129.97869873046875,81.18212890625
2019-08-12,87.72856140136719,102.57949829101562,121.18498992919922,106.6867446899414,136.91708374023438,132.6886749267578,81.26828002929688
2019-08-13,87.7381820678711,102.41291809082031,120.83231353759766,106.30856323242188,136.51504516601562,132.2339324951172,81.1725845336914
2019-08-14,87.72856140136719,102.60580444335938,121.20404052734375,107.01764678955078,138.16891479492188,135.2130889892578,81.27782440185547
2019-08-15,87.76692962646484,103.06165313720703,121.69969940185547,107.69840240478516,139.2471923828125,136.71658325195312,81.45013427734375
2019-08-16,87.7573471069336,102.76361083984375,121.65206146240234,107.41475677490234,138.6074981689453,135.62147521972656,81.44053649902344
2019-08-19,87.7573471069336,102.37783813476562,121.28983306884766,106.90421295166016,137.59323120117188,133.6817626953125,81.35442352294922
2019-08-20,87.76692962646484,102.50936889648438,121.5853042602539,107.37696075439453,138.49786376953125,135.0646209716797,81.41185760498047
2019-08-21,87.7573471069336,102.4041519165039,121.3565673828125,107.09330749511719,137.98622131347656,134.1643524169922,81.33525848388672
2019-08-22,87.78612518310547,102.31649017333984,121.18498992919922,106.85693359375,137.43792724609375,133.27334594726562,81.29703521728516
2019-08-23,87.77651977539062,102.90385437011719,121.69969940185547,107.57549285888672,138.77198791503906,135.4636688232422,81.43097686767578
2019-08-26,87.78612518310547,102.78987884521484,121.6138916015625,107.47148895263672,138.48878479003906,134.91607666015625,81.39268493652344
2019-08-27,87.79568481445312,103.27205657958984,121.84269714355469,107.93475341796875,139.74057006835938,136.99497985839844,81.4214096069336
2019-08-28,87.78612518310547,103.47368621826172,121.87126922607422,107.97256469726562,139.749755859375,137.17140197753906,81.44053649902344
2019-08-29,87.8052749633789,103.53506469726562,121.74736022949219,107.76457214355469,139.45729064941406,136.65159606933594,81.40227508544922
2019-08-30,87.81485748291016,103.14057159423828,121.76643371582031,107.7929458618164,139.34764099121094,136.68878173828125,81.43097686767578
2019-09-03,87.83214569091797,103.01688385009766,122.02897644042969,108.02967834472656,139.51702880859375,136.8654022216797,81.49427032470703
2019-09-04,87.82254791259766,103.27124786376953,122.22947692871094,108.20016479492188,139.8191375732422,137.06996154785156,81.56137084960938
2019-09-05,87.83214569091797,102.80640411376953,121.5802230834961,107.32891845703125,138.06155395507812,134.58758544921875,81.37923431396484
2019-09-06,87.84173583984375,102.89409637451172,121.62799072265625,107.39519500732422,138.6199951171875,135.5452117919922,81.38877868652344
2019-09-09,87.84173583984375,102.36783599853516,121.255615234375,106.73224639892578,137.063720703125,133.13719177246094,81.30249786376953
2019-09-10,87.86094665527344,101.78018951416016,120.73047637939453,105.95569610595703,135.416015625,130.8035430908203,81.16828155517578
2019-09-11,87.85134887695312,101.66613006591797,120.65412902832031,105.85149383544922,135.26036071777344,130.57115173339844,81.16828155517578
